train_acc,train_loss,val_acc,val_loss
0.27870370370370373,2.3673272,0.41732142857142857,1.8707412
0.3761574074074074,2.0348485,0.48656249999999995,1.7204189
0.4240162037037037,1.9071791,0.5579017857142857,1.4880183
0.45405092592592594,1.8141805,0.5701339285714286,1.4575602
0.47436342592592595,1.7460297,0.5948660714285714,1.3721747
0.48929398148148145,1.6943307,0.5829017857142857,1.3649441
0.5012152777777777,1.6606131,0.6086607142857143,1.3368595
0.5175347222222222,1.6161095,0.5829017857142857,1.3263795
0.5273148148148148,1.5754555,0.6495535714285714,1.2002409
0.5380208333333333,1.5410283,0.6110267857142857,1.2879782
0.544212962962963,1.5150512,0.6440625,1.2377484
0.5563078703703703,1.4775038,0.6651785714285714,1.1329267
0.5613425925925926,1.4542229,0.689375,1.0711161
0.5715277777777777,1.4245832,0.6833928571428571,1.0850446
0.5724537037037037,1.4059412,0.6755803571428571,1.0734055
0.580787037037037,1.3785297,0.6927678571428572,1.0663216
0.5891782407407408,1.3523705,0.6740178571428571,1.0732944
0.5974537037037037,1.3308066,0.6865178571428572,1.0672209
0.5991898148148148,1.3144921,0.6664732142857143,1.0852655
0.6076967592592593,1.291571,0.6742857142857143,1.0392433
0.6105902777777777,1.2712342,0.6649107142857142,1.0273631
0.6178819444444444,1.240427,0.6690625,1.0608382
0.6201388888888889,1.2312232,0.6854910714285715,1.0096571
0.6290509259259259,1.209371,0.6940625,1.0253109
0.6348958333333333,1.1917846,0.6990178571428571,0.98656243
0.643287037037037,1.1670702,0.7070982142857143,0.9629682
0.6372106481481481,1.1658524,0.6899107142857143,1.0077713
0.641087962962963,1.1539198,0.6977232142857143,0.9912163
0.6489583333333333,1.1352748,0.6883482142857142,1.0195942
0.6519675925925926,1.1145982,0.6974553571428571,0.9892129
0.6550347222222223,1.1079545,0.705,0.98795664
0.6625,1.0891724,0.6998214285714286,0.9931079
0.6664351851851852,1.0763719,0.6977232142857143,1.002637
0.6684027777777778,1.0668612,0.6899107142857143,0.98604953
0.672337962962963,1.0439125,0.705,0.99340266
0.6747685185185185,1.0319258,0.7130803571428571,0.9684042
0.6762152777777778,1.0404087,0.7083928571428572,0.98304236
0.6862847222222223,1.0086277,0.6912053571428571,0.9713481
0.6857638888888888,1.0004772,0.6867857142857143,0.9887849
0.6864583333333333,0.9851886,0.6727232142857142,1.033616
0.6935763888888888,0.97835875,0.6909375,0.97760993
0.6915509259259259,0.96825993,0.6927678571428572,1.0042413
0.6969907407407407,0.9584018,0.7130803571428571,0.97918737
0.6994212962962963,0.95239055,0.6849553571428572,0.9926731
0.7105324074074074,0.9246754,0.6789732142857143,1.0248649
0.7061921296296296,0.9382947,0.6727232142857142,1.0183586
0.7129629629629629,0.9168101,0.6958928571428571,1.0091764
0.709837962962963,0.91758376,0.7065625,0.9602355
0.709837962962963,0.9075376,0.6802678571428571,1.0302194
0.7197916666666667,0.88514507,0.6914732142857143,1.01596
0.7163773148148148,0.88453054,0.6820982142857143,1.0248078
0.7237268518518518,0.86926955,0.7060267857142857,1.0019265
0.7289930555555556,0.8605333,0.6761160714285714,1.0222383
0.7304976851851852,0.85564345,0.7037053571428571,0.98104876
0.7298611111111111,0.8415637,0.6899107142857143,1.0087715
0.7351851851851852,0.8324978,0.6839285714285714,1.0287409
0.7366319444444445,0.82369655,0.7065625,0.9895399
0.7379629629629629,0.82222104,0.6844196428571429,1.0340068
0.7462962962962963,0.8015276,0.6940625,1.0239608
0.7370949074074075,0.8212336,0.6984821428571428,1.0081241
0.7468171296296297,0.79891044,0.6820982142857143,1.0153108
0.7433449074074074,0.80409694,0.6969196428571428,1.0500417
0.7486689814814815,0.7805005,0.714375,1.0060585
0.7503472222222223,0.7797653,0.7052678571428571,1.0310161
0.751099537037037,0.77186084,0.6854910714285715,1.0272884
0.7528356481481482,0.77095073,0.7052678571428571,1.0098772
0.7581018518518519,0.7587339,0.7159375,1.0216186
0.758275462962963,0.7575211,0.7039732142857142,1.0402653
0.7621527777777778,0.74479926,0.6930357142857143,1.0308177
0.7627893518518518,0.7420114,0.69875,1.0415653
