train_acc,train_loss,val_acc,val_loss
0.21597222222222223,2.5821338,0.3665625,2.1554759
0.3034722222222222,2.3263845,0.361875,2.1095977
0.3422453703703704,2.2309787,0.4254017857142857,1.8632429
0.3619791666666667,2.1665525,0.4699107142857143,1.7831678
0.3881365740740741,2.1151538,0.4993303571428571,1.6738043
0.4025462962962963,2.0673633,0.5094642857142857,1.6537879
0.41846064814814815,2.031924,0.5576339285714286,1.5148714
0.4300925925925926,1.9974442,0.5810714285714286,1.4200084
0.44166666666666665,1.9718267,0.5766517857142858,1.4460381
0.45318287037037036,1.9349139,0.5992857142857143,1.4118642
0.4599537037037037,1.9151473,0.6180357142857142,1.3216976
0.4625,1.8963351,0.5977232142857143,1.3424038
0.47042824074074074,1.8778715,0.6320982142857143,1.2623522
0.4792824074074074,1.8573576,0.6333928571428571,1.2988799
0.48813657407407407,1.8362061,0.6221875,1.2889036
0.4941550925925926,1.81972,0.6531696428571429,1.2168958
0.49797453703703703,1.8067744,0.6331249999999999,1.2474135
0.5063078703703704,1.7894238,0.5839285714285715,1.3364788
0.5061921296296297,1.7755482,0.6123214285714286,1.2741135
0.5070601851851851,1.7665659,0.6380803571428572,1.2113928
0.5184606481481482,1.75182,0.6505803571428571,1.1750906
0.5219907407407407,1.7454443,0.658125,1.1777894
0.5269675925925926,1.7246853,0.6575892857142857,1.1791117
0.5265625,1.7159812,0.6622767857142857,1.1316413
0.5371527777777778,1.6968352,0.6419642857142857,1.1880447
0.5362268518518518,1.70073,0.6687946428571429,1.1266533
0.5434606481481481,1.6771588,0.6794642857142856,1.1204814
0.5420717592592592,1.672023,0.6625446428571429,1.1195735
0.5471643518518519,1.6649094,0.6870089285714286,1.1149437
0.5448495370370371,1.6631172,0.6656696428571428,1.1532438
0.5494212962962963,1.6486195,0.6950892857142856,1.098252
0.552025462962963,1.6391295,0.6693303571428572,1.1157466
0.553587962962963,1.6356179,0.6713839285714286,1.1286085
0.5571180555555556,1.6235783,0.6654017857142857,1.1527965
0.559375,1.6206459,0.6901339285714286,1.0913377
0.5625,1.6052643,0.6779017857142857,1.0753648
0.5640625,1.6109002,0.6950892857142856,1.0776278
0.5684027777777778,1.593963,0.6904017857142857,1.0870805
0.5729166666666666,1.5853019,0.6888392857142857,1.0688615
0.5743634259259259,1.580894,0.6825892857142857,1.0734
0.5762731481481481,1.5730076,0.6919642857142857,1.0367004
0.5745370370370371,1.5741166,0.6883035714285715,1.0769972
0.5767361111111111,1.568313,0.6716517857142856,1.0983322
0.5790509259259259,1.5555389,0.6885714285714286,1.068432
0.5841435185185185,1.553724,0.6961160714285715,1.0426193
0.5840856481481481,1.548069,0.6932589285714286,1.0595354
0.5820023148148148,1.547187,0.6919642857142857,1.0616788
0.5857060185185186,1.5393672,0.6979464285714286,1.0364206
0.5913773148148148,1.5249287,0.6807589285714286,1.0441512
0.5914930555555555,1.5191666,0.7091517857142857,1.0446987
0.5961226851851852,1.5118337,0.6982142857142857,1.042352
0.5958912037037037,1.5150013,0.6966517857142857,1.0586637
0.5944444444444444,1.5084797,0.6781696428571429,1.1006813
0.6017361111111111,1.499988,0.7013392857142857,1.045255
0.6039930555555556,1.493665,0.6929910714285714,1.0581553
0.6037037037037037,1.4923285,0.7088839285714286,1.0238464
0.6056134259259259,1.4809638,0.6982142857142857,1.0325401
0.6038773148148148,1.4885416,0.7026339285714286,1.0305237
0.6092013888888889,1.4821641,0.6872767857142856,1.0527922
0.6118634259259259,1.463243,0.7120089285714286,1.0124211
0.6096064814814814,1.4691914,0.7104464285714286,1.0310981
0.6132523148148148,1.4610279,0.7200892857142857,1.0153713
0.6109953703703703,1.4586767,0.7088839285714286,1.0422705
0.6129629629629629,1.457554,0.7122767857142857,1.0229008
0.6152777777777778,1.4564022,0.7107142857142856,1.0159938
0.6171875,1.4413576,0.7073214285714287,1.0512415
0.6137731481481481,1.4517637,0.6982142857142857,1.0256927
0.6192129629629629,1.4406413,0.7088839285714286,1.0157508
0.6215856481481481,1.4402559,0.7041964285714286,1.0359118
0.6227430555555555,1.4266113,0.7226785714285715,0.99922085
0.6212384259259259,1.4318032,0.7075892857142857,1.00337
0.6286458333333333,1.4203904,0.6948214285714286,1.0445203
0.6266203703703703,1.4163195,0.6935267857142857,1.0410626
0.6268518518518519,1.4103872,0.7044642857142857,1.0275809
0.6320023148148148,1.408614,0.7260714285714286,1.0092727
0.6315393518518518,1.4029503,0.7041964285714286,1.0195787
0.6310763888888888,1.408926,0.7179910714285714,1.0135945
0.6346643518518519,1.4015714,0.6841517857142857,1.0489008
0.6324074074074074,1.4009563,0.6948214285714286,1.0252973
0.6313078703703704,1.3986297,0.7026339285714286,1.0210971
0.6375,1.3940215,0.7279017857142857,0.9919804
0.6342592592592593,1.3893518,0.7088839285714286,1.0478793
0.6394097222222223,1.3862582,0.7185267857142856,0.9904755
0.6415509259259259,1.3772402,0.6997767857142857,1.0323243
0.6419560185185185,1.3697191,0.7128125,0.9938512
0.6425347222222222,1.3755748,0.6797321428571428,1.0492475
0.6439814814814815,1.3654193,0.7062946428571428,1.003876
0.6376157407407408,1.3756491,0.7190624999999999,1.001273
0.6467592592592593,1.3651532,0.7031696428571428,0.9935441
0.6435185185185185,1.3644531,0.7094196428571429,1.0013888
0.6451388888888889,1.3592384,0.7128125,1.0061486
0.6497685185185185,1.355194,0.7034374999999999,1.0196549
0.6501736111111112,1.3500313,0.7016071428571429,1.0003278
0.6548032407407407,1.3381574,0.6984821428571428,1.0054326
0.6526620370370371,1.3502188,0.7060267857142857,1.0016329
0.6523148148148148,1.3450809,0.7182589285714286,1.0267656
0.6523148148148148,1.3459783,0.7109821428571428,1.0121909
0.6559027777777777,1.3406826,0.6857142857142857,0.99484843
0.6545717592592593,1.3285801,0.7075892857142857,0.98128855
0.6523726851851852,1.3377354,0.7047321428571428,1.012639
