train_acc,train_loss,val_acc,val_loss
0.2623553240740741,2.4920392,0.46883928571428574,1.8461587
0.35465856481481484,2.2713413,0.5721875,1.6086003
0.3921296296296296,2.1785047,0.6065625,1.4599237
0.4201388888888889,2.1157463,0.6096874999999999,1.4065773
0.4418402777777778,2.0676396,0.6331249999999999,1.345439
0.4539930555555556,2.0330698,0.6510714285714286,1.2746886
0.46588541666666666,2.001435,0.6503125,1.245654
0.47572337962962963,1.973229,0.6625446428571429,1.215752
0.48877314814814815,1.9467891,0.6883035714285715,1.1571333
0.49618055555555557,1.9276304,0.6732142857142857,1.1785285
0.5032986111111111,1.9093401,0.7088839285714286,1.133646
0.5104456018518518,1.8897883,0.6888392857142857,1.1346834
0.5190393518518519,1.8768997,0.6995089285714287,1.1183586
0.5222222222222223,1.8628176,0.6982142857142857,1.1345854
0.5265335648148148,1.844793,0.6969196428571428,1.1318171
0.5328125,1.836431,0.7070535714285715,1.1121577
0.5342303240740741,1.8228112,0.6961160714285715,1.1087401
0.539525462962963,1.8149098,0.7026339285714286,1.0996902
0.5466724537037037,1.8016859,0.7088839285714286,1.0878595
0.5468171296296296,1.7938428,0.7010714285714286,1.065695
0.549074074074074,1.7804091,0.7179910714285714,1.0505056
0.5559895833333334,1.776403,0.7135714285714286,1.0663064
0.5596354166666667,1.7683399,0.7260714285714286,1.0629469
0.5610821759259259,1.7591776,0.7213839285714286,1.0413063
0.5624421296296296,1.7490425,0.7260714285714286,1.0536157
0.5627025462962963,1.754159,0.7258035714285714,1.032386
0.5686631944444445,1.7348092,0.7258035714285714,1.0441129
0.5728877314814815,1.7227787,0.7336160714285714,1.0265403
0.5720775462962963,1.7293998,0.7291964285714286,1.0167226
0.5762731481481481,1.7193145,0.7245089285714286,1.0187751
0.5805555555555556,1.7055595,0.7229464285714287,1.0225337
0.5832465277777777,1.7036234,0.7304910714285715,1.021858
0.5788194444444444,1.7020836,0.7320535714285714,1.0221677
0.5825231481481481,1.6959708,0.7398660714285714,1.0121424
0.5867766203703704,1.687792,0.7398660714285714,1.0135866
0.5868634259259259,1.6875482,0.7367410714285715,1.003133
0.5917245370370371,1.6767739,0.7351785714285715,0.9928354
0.5894675925925926,1.6770022,0.7385714285714287,0.99217474
0.5955729166666667,1.6725812,0.7323214285714286,1.0204227
0.5940972222222223,1.6687082,0.7367410714285715,1.008053
0.5980324074074074,1.659318,0.7273660714285715,1.0041689
0.602806712962963,1.653796,0.7354464285714286,1.0241045
0.6014756944444445,1.6567191,0.7291964285714286,0.989997
0.6030960648148148,1.6494027,0.7398660714285714,0.99111253
0.60234375,1.6486322,0.7448214285714286,1.0204153
0.6007523148148148,1.6493323,0.7370089285714286,1.0218794
0.6045138888888889,1.6386775,0.7429910714285715,1.012244
0.6054976851851852,1.6394109,0.7336160714285714,1.0004213
0.6086805555555556,1.6347351,0.7385714285714287,1.0164638
0.6095775462962963,1.6273931,0.7432589285714286,0.99666244
0.6135416666666667,1.6146532,0.7370089285714286,1.0049646
0.6118923611111111,1.6194518,0.7416964285714286,1.0042946
0.6159143518518518,1.6133986,0.7414285714285714,0.9879548
0.6161458333333333,1.6087068,0.7448214285714286,0.971266
0.6132523148148148,1.612057,0.7338839285714286,0.98726815
0.6150173611111112,1.6059709,0.7354464285714286,1.0200539
0.6182002314814815,1.6048518,0.7448214285714286,0.99651176
0.6168692129629629,1.6101761,0.7372767857142857,1.0039428
0.6245949074074074,1.5929636,0.7203571428571428,0.9844588
0.6169560185185186,1.5992461,0.7357142857142857,1.0079976
0.6236689814814815,1.5950975,0.7466517857142857,0.99772227
0.6233796296296297,1.5950085,0.7372767857142857,0.9950598
0.6251446759259259,1.5869764,0.7310267857142857,1.0063202
0.6236689814814815,1.5853359,0.7401339285714286,0.98235834
0.6295138888888889,1.5801243,0.7435267857142857,0.99990046
0.6314236111111111,1.5833901,0.7404017857142857,0.9880382
0.6297453703703704,1.5842781,0.7247767857142857,1.0298424
0.6280671296296296,1.5803051,0.7526339285714286,0.97920597
0.6320023148148148,1.567921,0.7557589285714286,0.9755885
0.6321180555555556,1.571482,0.7448214285714286,0.999815
0.6295717592592592,1.5700978,0.7388392857142857,0.9977457
0.6324942129629629,1.567476,0.7401339285714286,0.9802405
0.6320023148148148,1.5683377,0.7448214285714286,0.9632333
0.6362268518518519,1.5600388,0.7432589285714286,1.0203344
0.6366608796296296,1.5579069,0.7323214285714286,0.99015427
0.6375868055555556,1.5535308,0.7445535714285715,0.97551614
0.6373263888888889,1.557518,0.7508035714285715,0.9796411
0.6378761574074074,1.5527396,0.7479464285714286,0.9679825
0.6383101851851852,1.5532271,0.7526339285714286,0.983613
0.6381076388888889,1.5511129,0.7463839285714287,0.9796423
0.6391493055555556,1.5481834,0.7372767857142857,1.0203035
0.6424189814814815,1.5412774,0.7385714285714287,0.9875208
0.6430844907407407,1.5456258,0.7401339285714286,0.9873045
0.6408275462962963,1.5440745,0.7325892857142857,1.0030487
0.6440972222222222,1.5404693,0.7398660714285714,1.0038539
0.6434027777777778,1.5375051,0.7338839285714286,0.99008435
0.6435474537037037,1.5452981,0.7375446428571428,1.0169792
0.6487557870370371,1.5376434,0.7276339285714286,1.0129344
0.6473090277777778,1.5369618,0.7279017857142857,1.0283273
0.6482638888888889,1.5313747,0.7495089285714286,0.9832834
0.6485243055555555,1.5305027,0.7375446428571428,0.99043816
0.6467592592592593,1.533497,0.7372767857142857,0.9853859
0.6500868055555555,1.5289725,0.7510714285714286,0.98649776
0.6484375,1.5261271,0.7573214285714286,0.96776426
0.6494212962962963,1.522116,0.7448214285714286,1.0107267
0.6494212962962963,1.5206039,0.7484821428571429,1.0043807
0.6478877314814815,1.528196,0.7513392857142857,0.9855415
0.6518229166666667,1.524159,0.7453571428571428,1.0031728
0.6505787037037037,1.5227576,0.7541964285714287,0.99638987
0.6549479166666666,1.5135877,0.7404017857142857,1.0025954
